timestamp,open,high,low,close,volume
2026-03-16 04:40:00+00:00,150.039,150.053,150.031,150.039,140
2026-03-16 04:45:00+00:00,150.039,150.048,150.002,150.007,266
2026-03-16 04:50:00+00:00,150.007,150.051,150.006,150.038,148
2026-03-16 04:55:00+00:00,150.038,150.051,149.998,150.034,454
2026-03-16 05:00:00+00:00,150.034,150.06,149.977,149.992,310
2026-03-16 05:05:00+00:00,149.992,149.996,149.947,149.948,231
2026-03-16 05:10:00+00:00,149.948,149.958,149.898,149.917,286
2026-03-16 05:15:00+00:00,149.917,149.946,149.89,149.902,260
2026-03-16 05:20:00+00:00,149.902,149.939,149.887,149.925,201
2026-03-16 05:25:00+00:00,149.925,149.931,149.899,149.92,280
2026-03-16 05:30:00+00:00,149.92,149.939,149.899,149.901,129
2026-03-16 05:35:00+00:00,149.901,149.927,149.868,149.871,93
2026-03-16 05:40:00+00:00,149.871,149.896,149.851,149.88,266
2026-03-16 05:45:00+00:00,149.88,149.891,149.823,149.835,147
2026-03-16 05:50:00+00:00,149.835,149.849,149.802,149.807,470
2026-03-16 05:55:00+00:00,149.807,149.851,149.804,149.84,280
2026-03-16 06:00:00+00:00,149.84,149.889,149.809,149.863,487
2026-03-16 06:05:00+00:00,149.863,149.865,149.813,149.84,116
2026-03-16 06:10:00+00:00,149.84,149.844,149.749,149.802,238
2026-03-16 06:15:00+00:00,149.802,149.826,149.785,149.802,630
2026-03-16 06:20:00+00:00,149.802,149.807,149.762,149.78,189
2026-03-16 06:25:00+00:00,149.78,149.784,149.741,149.773,116
2026-03-16 06:30:00+00:00,149.773,149.799,149.689,149.748,310
2026-03-16 06:35:00+00:00,149.748,149.789,149.696,149.697,317
2026-03-16 06:40:00+00:00,149.697,149.703,149.664,149.679,380
2026-03-16 06:45:00+00:00,149.679,149.685,149.61,149.619,68
2026-03-16 06:50:00+00:00,149.619,149.636,149.577,149.586,201
2026-03-16 06:55:00+00:00,149.586,149.594,149.52,149.568,178
2026-03-16 07:00:00+00:00,149.568,149.57,149.545,149.558,161
2026-03-16 07:05:00+00:00,149.558,149.58,149.48,149.506,362
2026-03-16 07:10:00+00:00,149.506,149.518,149.467,149.49,206
2026-03-16 07:15:00+00:00,149.49,149.498,149.46,149.471,173
2026-03-16 07:20:00+00:00,149.471,149.477,149.417,149.455,83
2026-03-16 07:25:00+00:00,149.455,149.474,149.414,149.427,149
2026-03-16 07:30:00+00:00,149.427,149.456,149.348,149.365,263
2026-03-16 07:35:00+00:00,149.365,149.38,149.301,149.322,294
2026-03-16 07:40:00+00:00,149.322,149.326,149.303,149.312,120
2026-03-16 07:45:00+00:00,149.312,149.321,149.283,149.304,261
2026-03-16 07:50:00+00:00,149.304,149.314,149.271,149.292,176
2026-03-16 07:55:00+00:00,149.292,149.327,149.251,149.3,216
2026-03-16 08:00:00+00:00,149.3,149.313,149.275,149.291,344
2026-03-16 08:05:00+00:00,149.291,149.294,149.28,149.287,204
2026-03-16 08:10:00+00:00,149.287,149.297,149.269,149.271,131
2026-03-16 08:15:00+00:00,149.271,149.275,149.193,149.197,470
2026-03-16 08:20:00+00:00,149.197,149.222,149.18,149.185,147
2026-03-16 08:25:00+00:00,149.185,149.207,149.127,149.13,516
2026-03-16 08:30:00+00:00,149.13,149.148,149.129,149.14,141
2026-03-16 08:35:00+00:00,149.14,149.159,149.083,149.129,122
2026-03-16 08:40:00+00:00,149.129,149.149,149.063,149.075,345
2026-03-16 08:45:00+00:00,149.075,149.079,149.037,149.047,350
2026-03-16 08:50:00+00:00,149.047,149.057,149.026,149.052,479
2026-03-16 08:55:00+00:00,149.052,149.083,149.034,149.065,220
2026-03-16 09:00:00+00:00,149.065,149.078,149.018,149.031,367
2026-03-16 09:05:00+00:00,149.031,149.043,148.967,148.997,305
2026-03-16 09:10:00+00:00,148.997,149.014,148.972,148.973,214
2026-03-16 09:15:00+00:00,148.973,149.001,148.916,148.936,339
2026-03-16 09:20:00+00:00,148.936,148.959,148.905,148.95,144
2026-03-16 09:25:00+00:00,148.95,148.968,148.921,148.924,233
2026-03-16 09:30:00+00:00,148.924,148.942,148.904,148.91,147
2026-03-16 09:35:00+00:00,148.91,148.941,148.853,148.871,259
2026-03-16 09:40:00+00:00,148.871,148.882,148.871,148.876,162
2026-03-16 09:45:00+00:00,148.876,148.908,148.828,148.847,213
2026-03-16 09:50:00+00:00,148.847,148.85,148.813,148.844,215
2026-03-16 09:55:00+00:00,148.844,148.85,148.833,148.841,152
2026-03-16 10:00:00+00:00,148.841,148.85,148.804,148.833,225
2026-03-16 10:05:00+00:00,148.833,148.852,148.746,148.761,169
2026-03-16 10:10:00+00:00,148.761,148.801,148.748,148.771,321
2026-03-16 10:15:00+00:00,148.771,148.787,148.727,148.732,190
2026-03-16 10:20:00+00:00,148.732,148.75,148.714,148.732,123
2026-03-16 10:25:00+00:00,148.732,148.736,148.703,148.716,201
2026-03-16 10:30:00+00:00,148.716,148.74,148.684,148.696,244
2026-03-16 10:35:00+00:00,148.696,148.726,148.665,148.678,219
2026-03-16 10:40:00+00:00,148.678,148.678,148.642,148.651,127
2026-03-16 10:45:00+00:00,148.651,148.693,148.629,148.643,330
2026-03-16 10:50:00+00:00,148.643,148.645,148.619,148.64,136
2026-03-16 10:55:00+00:00,148.64,148.665,148.617,148.648,476
2026-03-16 11:00:00+00:00,148.648,148.651,148.615,148.617,248
2026-03-16 11:05:00+00:00,148.617,148.624,148.579,148.605,221
2026-03-16 11:10:00+00:00,148.605,148.67,148.552,148.572,1149
2026-03-16 11:15:00+00:00,148.572,148.572,148.488,148.534,620
2026-03-16 11:20:00+00:00,148.534,148.609,148.523,148.58,841
2026-03-16 11:25:00+00:00,148.58,148.596,148.542,148.595,536
2026-03-16 11:30:00+00:00,148.595,148.703,148.561,148.655,628
2026-03-16 11:35:00+00:00,148.655,148.722,148.633,148.665,195
2026-03-16 11:40:00+00:00,148.665,148.742,148.629,148.721,636
2026-03-16 11:45:00+00:00,148.721,148.798,148.714,148.744,582
2026-03-16 11:50:00+00:00,148.744,148.779,148.651,148.667,532
2026-03-16 11:55:00+00:00,148.667,148.694,148.583,148.633,463
2026-03-16 12:00:00+00:00,148.633,148.675,148.53,148.603,885
2026-03-16 12:05:00+00:00,148.603,148.632,148.564,148.625,497
2026-03-16 12:10:00+00:00,148.625,148.644,148.565,148.582,153
2026-03-16 12:15:00+00:00,148.582,148.603,148.54,148.563,293
2026-03-16 12:20:00+00:00,148.563,148.599,148.508,148.532,97
2026-03-16 12:25:00+00:00,148.532,148.555,148.494,148.503,621
2026-03-16 12:30:00+00:00,148.503,148.514,148.451,148.467,161
2026-03-16 12:35:00+00:00,148.467,148.477,148.375,148.389,271
2026-03-16 12:40:00+00:00,148.389,148.44,148.384,148.419,619
2026-03-16 12:45:00+00:00,148.419,148.463,148.388,148.432,151
2026-03-16 12:50:00+00:00,148.432,148.461,148.399,148.404,261
2026-03-16 12:55:00+00:00,148.404,148.461,148.394,148.439,215
2026-03-16 13:00:00+00:00,148.439,148.481,148.422,148.461,314
2026-03-16 13:05:00+00:00,148.461,148.462,148.358,148.413,376
2026-03-16 13:10:00+00:00,148.413,148.432,148.353,148.369,417
2026-03-16 13:15:00+00:00,148.369,148.432,148.338,148.377,533
2026-03-16 13:20:00+00:00,148.377,148.412,148.352,148.367,224
2026-03-16 13:25:00+00:00,148.367,148.404,148.357,148.369,215
2026-03-16 13:30:00+00:00,148.369,148.401,148.347,148.354,427
2026-03-16 13:35:00+00:00,148.354,148.355,148.288,148.292,268
2026-03-16 13:40:00+00:00,148.292,148.43,148.255,148.329,453
2026-03-16 13:45:00+00:00,148.329,148.392,148.262,148.326,905
2026-03-16 13:50:00+00:00,148.326,148.379,148.304,148.307,626
2026-03-16 13:55:00+00:00,148.307,148.443,148.259,148.371,838
2026-03-16 14:00:00+00:00,148.371,148.444,148.359,148.396,978
2026-03-16 14:05:00+00:00,148.396,148.413,148.37,148.393,376
2026-03-16 14:10:00+00:00,148.393,148.444,148.343,148.434,469
2026-03-16 14:15:00+00:00,148.434,148.457,148.326,148.356,713
2026-03-16 14:20:00+00:00,148.356,148.376,148.353,148.356,463
2026-03-16 14:25:00+00:00,148.356,148.365,148.321,148.322,173
2026-03-16 14:30:00+00:00,148.322,148.382,148.29,148.325,443
2026-03-16 14:35:00+00:00,148.325,148.331,148.235,148.291,225
2026-03-16 14:40:00+00:00,148.291,148.369,148.218,148.283,248
2026-03-16 14:45:00+00:00,148.283,148.334,148.266,148.307,368
2026-03-16 14:50:00+00:00,148.307,148.311,148.139,148.222,415
2026-03-16 14:55:00+00:00,148.222,148.265,148.209,148.223,810
2026-03-16 15:00:00+00:00,148.223,148.235,148.083,148.138,267
2026-03-16 15:05:00+00:00,148.138,148.254,148.073,148.184,111
2026-03-16 15:10:00+00:00,148.184,148.215,148.129,148.198,349
2026-03-16 15:15:00+00:00,148.198,148.306,148.176,148.232,364
2026-03-16 15:20:00+00:00,148.232,148.305,148.111,148.29,693
2026-03-16 15:25:00+00:00,148.29,148.417,148.251,148.312,329
2026-03-16 15:30:00+00:00,148.312,148.336,148.245,148.255,432
2026-03-16 15:35:00+00:00,148.255,148.358,148.222,148.233,1275
2026-03-16 15:40:00+00:00,148.233,148.364,148.203,148.278,702
2026-03-16 15:45:00+00:00,148.278,148.286,148.24,148.254,458
2026-03-16 15:50:00+00:00,148.254,148.374,148.232,148.322,1224
2026-03-16 15:55:00+00:00,148.322,148.366,148.29,148.339,244
2026-03-16 16:00:00+00:00,148.339,148.456,148.314,148.447,710
2026-03-16 16:05:00+00:00,148.447,148.514,148.423,148.459,510
2026-03-16 16:10:00+00:00,148.459,148.505,148.409,148.47,319
2026-03-16 16:15:00+00:00,148.47,148.491,148.315,148.373,427
2026-03-16 16:20:00+00:00,148.373,148.407,148.278,148.295,423
2026-03-16 16:25:00+00:00,148.295,148.363,148.293,148.339,629
2026-03-16 16:30:00+00:00,148.339,148.436,148.21,148.267,288
2026-03-16 16:35:00+00:00,148.267,148.314,148.231,148.282,438
2026-03-16 16:40:00+00:00,148.282,148.301,148.125,148.209,287
2026-03-16 16:45:00+00:00,148.209,148.218,148.091,148.11,505
2026-03-16 16:50:00+00:00,148.11,148.148,148.008,148.021,1089
2026-03-16 16:55:00+00:00,148.021,148.086,147.994,148.078,496
2026-03-16 17:00:00+00:00,148.078,148.118,148.026,148.074,218
2026-03-16 17:05:00+00:00,148.074,148.138,148.065,148.132,494
2026-03-16 17:10:00+00:00,148.132,148.241,148.082,148.219,527
2026-03-16 17:15:00+00:00,148.219,148.279,148.143,148.253,149
2026-03-16 17:20:00+00:00,148.253,148.285,148.163,148.189,486
2026-03-16 17:25:00+00:00,148.189,148.227,148.136,148.154,192
2026-03-16 17:30:00+00:00,148.154,148.178,147.991,148.059,521
2026-03-16 17:35:00+00:00,148.059,148.061,147.874,147.955,397
2026-03-16 17:40:00+00:00,147.955,148.046,147.951,148.016,696
2026-03-16 17:45:00+00:00,148.016,148.162,147.981,148.011,807
2026-03-16 17:50:00+00:00,148.011,148.067,147.988,148.047,369
2026-03-16 17:55:00+00:00,148.047,148.132,148.01,148.08,534
2026-03-16 18:00:00+00:00,148.08,148.091,148.063,148.075,498
2026-03-16 18:05:00+00:00,148.075,148.09,148.001,148.076,293
2026-03-16 18:10:00+00:00,148.076,148.284,148.02,148.193,439
2026-03-16 18:15:00+00:00,148.193,148.242,148.05,148.094,546
2026-03-16 18:20:00+00:00,148.094,148.12,148.07,148.075,250
2026-03-16 18:25:00+00:00,148.075,148.082,148.045,148.068,408
2026-03-16 18:30:00+00:00,148.068,148.103,148.022,148.095,797
2026-03-16 18:35:00+00:00,148.095,148.243,148.003,148.217,283
2026-03-16 18:40:00+00:00,148.217,148.269,148.194,148.257,374
2026-03-16 18:45:00+00:00,148.257,148.291,148.123,148.255,278
2026-03-16 18:50:00+00:00,148.255,148.317,148.224,148.279,490
2026-03-16 18:55:00+00:00,148.279,148.324,148.149,148.203,1310
2026-03-16 19:00:00+00:00,148.203,148.218,148.166,148.206,302
2026-03-16 19:05:00+00:00,148.206,148.207,148.124,148.166,864
2026-03-16 19:10:00+00:00,148.166,148.221,148.162,148.199,315
2026-03-16 19:15:00+00:00,148.199,148.281,148.173,148.211,339
2026-03-16 19:20:00+00:00,148.211,148.261,148.192,148.202,294
2026-03-16 19:25:00+00:00,148.202,148.274,148.189,148.248,576
2026-03-16 19:30:00+00:00,148.248,148.274,148.109,148.124,297
2026-03-16 19:35:00+00:00,148.124,148.206,148.111,148.174,418
2026-03-16 19:40:00+00:00,148.174,148.2,148.146,148.155,679
2026-03-16 19:45:00+00:00,148.155,148.185,148.118,148.132,541
2026-03-16 19:50:00+00:00,148.132,148.171,148.131,148.147,761
2026-03-16 19:55:00+00:00,148.147,148.194,148.064,148.107,549
2026-03-16 20:00:00+00:00,148.107,148.187,148.081,148.154,959
2026-03-16 20:05:00+00:00,148.154,148.185,147.99,148.059,122
2026-03-16 20:10:00+00:00,148.059,148.08,147.956,147.969,334
2026-03-16 20:15:00+00:00,147.969,148.009,147.912,147.986,383
2026-03-16 20:20:00+00:00,147.986,148.14,147.972,148.056,1060
2026-03-16 20:25:00+00:00,148.056,148.116,147.885,147.934,502
2026-03-16 20:30:00+00:00,147.934,147.984,147.86,147.947,353
