timestamp,open,high,low,close,volume
2026-03-16 04:40:00+00:00,1.28734,1.28751,1.28724,1.28734,252
2026-03-16 04:45:00+00:00,1.28734,1.28782,1.28726,1.28769,244
2026-03-16 04:50:00+00:00,1.28769,1.28779,1.28732,1.28747,543
2026-03-16 04:55:00+00:00,1.28747,1.28771,1.28733,1.28766,182
2026-03-16 05:00:00+00:00,1.28766,1.28775,1.28697,1.28716,284
2026-03-16 05:05:00+00:00,1.28716,1.28742,1.28688,1.28703,338
2026-03-16 05:10:00+00:00,1.28703,1.28722,1.28702,1.28719,210
2026-03-16 05:15:00+00:00,1.28719,1.2874,1.28682,1.28696,66
2026-03-16 05:20:00+00:00,1.28696,1.28716,1.28647,1.28679,86
2026-03-16 05:25:00+00:00,1.28679,1.28724,1.28668,1.28703,353
2026-03-16 05:30:00+00:00,1.28703,1.28737,1.28665,1.28717,517
2026-03-16 05:35:00+00:00,1.28717,1.28722,1.28662,1.28688,268
2026-03-16 05:40:00+00:00,1.28688,1.28699,1.28677,1.28685,71
2026-03-16 05:45:00+00:00,1.28685,1.28735,1.28685,1.28705,305
2026-03-16 05:50:00+00:00,1.28705,1.2873,1.28696,1.28706,343
2026-03-16 05:55:00+00:00,1.28706,1.28733,1.28687,1.28693,159
2026-03-16 06:00:00+00:00,1.28693,1.28707,1.28668,1.28673,92
2026-03-16 06:05:00+00:00,1.28673,1.287,1.28665,1.28686,82
2026-03-16 06:10:00+00:00,1.28686,1.28689,1.28667,1.28672,172
2026-03-16 06:15:00+00:00,1.28672,1.28676,1.28623,1.28635,248
2026-03-16 06:20:00+00:00,1.28635,1.28647,1.28624,1.28628,213
2026-03-16 06:25:00+00:00,1.28628,1.28675,1.286,1.28649,170
2026-03-16 06:30:00+00:00,1.28649,1.28666,1.28641,1.28643,191
2026-03-16 06:35:00+00:00,1.28643,1.28685,1.28638,1.28668,104
2026-03-16 06:40:00+00:00,1.28668,1.28705,1.28667,1.28692,103
2026-03-16 06:45:00+00:00,1.28692,1.28704,1.28684,1.2869,326
2026-03-16 06:50:00+00:00,1.2869,1.28701,1.28682,1.28698,142
2026-03-16 06:55:00+00:00,1.28698,1.28703,1.28673,1.28678,480
2026-03-16 07:00:00+00:00,1.28678,1.28689,1.2862,1.28662,123
2026-03-16 07:05:00+00:00,1.28662,1.28674,1.28632,1.28644,301
2026-03-16 07:10:00+00:00,1.28644,1.28644,1.28632,1.28633,419
2026-03-16 07:15:00+00:00,1.28633,1.28654,1.28559,1.28589,298
2026-03-16 07:20:00+00:00,1.28589,1.28591,1.28584,1.28587,487
2026-03-16 07:25:00+00:00,1.28587,1.2859,1.28572,1.28586,261
2026-03-16 07:30:00+00:00,1.28586,1.28623,1.28579,1.28588,328
2026-03-16 07:35:00+00:00,1.28588,1.28611,1.28579,1.28607,178
2026-03-16 07:40:00+00:00,1.28607,1.2862,1.28585,1.28596,210
2026-03-16 07:45:00+00:00,1.28596,1.286,1.28578,1.2858,200
2026-03-16 07:50:00+00:00,1.2858,1.2859,1.28562,1.28564,256
2026-03-16 07:55:00+00:00,1.28564,1.28568,1.28559,1.28565,180
2026-03-16 08:00:00+00:00,1.28565,1.28602,1.2854,1.28582,251
2026-03-16 08:05:00+00:00,1.28582,1.28582,1.28576,1.28577,179
2026-03-16 08:10:00+00:00,1.28577,1.28592,1.28568,1.28587,302
2026-03-16 08:15:00+00:00,1.28587,1.28589,1.28583,1.28586,86
2026-03-16 08:20:00+00:00,1.28586,1.28602,1.28571,1.28598,477
2026-03-16 08:25:00+00:00,1.28598,1.28654,1.28585,1.28622,152
2026-03-16 08:30:00+00:00,1.28622,1.28643,1.28604,1.2862,94
2026-03-16 08:35:00+00:00,1.2862,1.28646,1.28614,1.28633,143
2026-03-16 08:40:00+00:00,1.28633,1.2869,1.28626,1.28684,205
2026-03-16 08:45:00+00:00,1.28684,1.28695,1.28629,1.28631,114
2026-03-16 08:50:00+00:00,1.28631,1.28655,1.28625,1.28653,336
2026-03-16 08:55:00+00:00,1.28653,1.28684,1.28646,1.28679,96
2026-03-16 09:00:00+00:00,1.28679,1.28686,1.28666,1.28666,89
2026-03-16 09:05:00+00:00,1.28666,1.28671,1.28645,1.28668,361
2026-03-16 09:10:00+00:00,1.28668,1.28684,1.28645,1.2867,174
2026-03-16 09:15:00+00:00,1.2867,1.28717,1.28656,1.28688,414
2026-03-16 09:20:00+00:00,1.28688,1.28716,1.28686,1.28707,161
2026-03-16 09:25:00+00:00,1.28707,1.28749,1.28701,1.28747,307
2026-03-16 09:30:00+00:00,1.28747,1.28762,1.28725,1.28749,237
2026-03-16 09:35:00+00:00,1.28749,1.28771,1.28713,1.28728,140
2026-03-16 09:40:00+00:00,1.28728,1.28737,1.28706,1.28725,175
2026-03-16 09:45:00+00:00,1.28725,1.28768,1.2872,1.28756,64
2026-03-16 09:50:00+00:00,1.28756,1.28793,1.28739,1.28777,246
2026-03-16 09:55:00+00:00,1.28777,1.2882,1.2877,1.28805,464
2026-03-16 10:00:00+00:00,1.28805,1.28806,1.28796,1.28797,316
2026-03-16 10:05:00+00:00,1.28797,1.28812,1.28777,1.28812,208
2026-03-16 10:10:00+00:00,1.28812,1.28873,1.28793,1.28837,258
2026-03-16 10:15:00+00:00,1.28837,1.28875,1.28823,1.28855,216
2026-03-16 10:20:00+00:00,1.28855,1.28856,1.28816,1.28827,171
2026-03-16 10:25:00+00:00,1.28827,1.28858,1.28826,1.28848,87
